year,month,country,category,final_action_date,filing_date
2008,12,Rest-of-World,F1,,2002-05-22
2008,12,Rest-of-World,F2A,,2004-04-01
2008,12,Rest-of-World,F2B,,2000-02-15
2008,12,Rest-of-World,F3,,2000-07-22
2008,12,Rest-of-World,F4,,1998-01-01
2008,12,Rest-of-World,EB1,,2008-12-01
2008,12,Rest-of-World,EB2,,2008-12-01
2008,12,Rest-of-World,EB3,,2005-05-01
2008,12,Rest-of-World,EB-Other,,2003-01-15
2008,12,Rest-of-World,EB4,,2008-12-01
2008,12,Rest-of-World,EB-Religious,,2008-12-01
2008,12,Rest-of-World,EB5,,2008-12-01
2008,12,Rest-of-World,EB5-Targeted-Employment,,2008-12-01
2008,12,China,F1,,2002-05-22
2008,12,China,F2A,,2004-04-01
2008,12,China,F2B,,2000-02-15
2008,12,China,F3,,2000-07-22
2008,12,China,F4,,1997-07-15
2008,12,China,EB1,,2008-12-01
2008,12,China,EB2,,2004-06-01
2008,12,China,EB3,,2002-02-01
2008,12,China,EB-Other,,2003-01-15
2008,12,China,EB4,,2008-12-01
2008,12,China,EB-Religious,,2008-12-01
2008,12,China,EB5,,2008-12-01
2008,12,China,EB5-Targeted-Employment,,2008-12-01
2008,12,India,F1,,2002-05-22
2008,12,India,F2A,,2004-04-01
2008,12,India,F2B,,2000-02-15
2008,12,India,F3,,2000-07-22
2008,12,India,F4,,1997-09-15
2008,12,India,EB1,,2008-12-01
2008,12,India,EB2,,2003-06-01
2008,12,India,EB3,,2001-10-01
2008,12,India,EB-Other,,2003-01-15
2008,12,India,EB4,,2008-12-01
2008,12,India,EB-Religious,,2008-12-01
2008,12,India,EB5,,2008-12-01
2008,12,India,EB5-Targeted-Employment,,2008-12-01
2008,12,Mexico,F1,,1992-09-22
2008,12,Mexico,F2A,,2001-08-01
2008,12,Mexico,F2B,,1992-05-01
2008,12,Mexico,F3,,1992-10-01
2008,12,Mexico,F4,,1995-02-15
2008,12,Mexico,EB1,,2008-12-01
2008,12,Mexico,EB2,,2008-12-01
2008,12,Mexico,EB3,,2002-09-01
2008,12,Mexico,EB-Other,,2003-01-15
2008,12,Mexico,EB4,,2008-12-01
2008,12,Mexico,EB-Religious,,2008-12-01
2008,12,Mexico,EB5,,2008-12-01
2008,12,Mexico,EB5-Targeted-Employment,,2008-12-01
2008,12,Philippines,F1,,1993-06-01
2008,12,Philippines,F2A,,2004-04-01
2008,12,Philippines,F2B,,1997-07-15
2008,12,Philippines,F3,,1991-05-15
2008,12,Philippines,F4,,1986-04-15
2008,12,Philippines,EB1,,2008-12-01
2008,12,Philippines,EB2,,2008-12-01
2008,12,Philippines,EB3,,2005-05-01
2008,12,Philippines,EB-Other,,2003-01-15
2008,12,Philippines,EB4,,2008-12-01
2008,12,Philippines,EB-Religious,,2008-12-01
2008,12,Philippines,EB5,,2008-12-01
2008,12,Philippines,EB5-Targeted-Employment,,2008-12-01
