year,month,country,category,final_action_date,filing_date
2018,8,Rest-of-World,F1,2011-05-08,2012-03-08
2018,8,Rest-of-World,F2A,2016-07-22,2017-12-01
2018,8,Rest-of-World,F2B,2011-10-22,2012-01-08
2018,8,Rest-of-World,F3,2006-06-15,2006-09-22
2018,8,Rest-of-World,F4,2004-12-22,2005-05-01
2018,8,Rest-of-World,EB1,2016-05-01,2018-08-01
2018,8,Rest-of-World,EB2,2018-08-01,2018-08-01
2018,8,Rest-of-World,EB3,2018-08-01,2018-08-01
2018,8,Rest-of-World,EB-Other,2018-08-01,2018-08-01
2018,8,Rest-of-World,EB4,2018-08-01,2018-08-01
2018,8,Rest-of-World,EB-Religious,2018-08-01,2018-08-01
2018,8,Rest-of-World,EB5-Non-Regional-Center,2018-08-01,2018-08-01
2018,8,Rest-of-World,EB5-Regional-Center,2018-08-01,2018-08-01
2018,8,China,F1,2011-05-08,2012-03-08
2018,8,China,F2A,2016-07-22,2017-12-01
2018,8,China,F2B,2011-10-22,2012-01-08
2018,8,China,F3,2006-06-15,2006-09-22
2018,8,China,F4,2004-12-22,2005-05-01
2018,8,China,EB1,2012-01-01,2018-08-01
2018,8,China,EB2,2015-03-01,2015-04-01
2018,8,China,EB3,2014-07-01,2016-01-01
2018,8,China,EB-Other,2007-05-01,2008-06-01
2018,8,China,EB4,2018-08-01,2018-08-01
2018,8,China,EB-Religious,2018-08-01,2018-08-01
2018,8,China,EB5-Non-Regional-Center,2014-08-01,2014-10-01
2018,8,China,EB5-Regional-Center,2014-08-01,2014-10-01
2018,8,India,F1,2011-05-08,2012-03-08
2018,8,India,F2A,2016-07-22,2017-12-01
2018,8,India,F2B,2011-10-22,2012-01-08
2018,8,India,F3,2006-06-15,2006-09-22
2018,8,India,F4,2004-03-22,2005-01-01
2018,8,India,EB1,2012-01-01,2018-08-01
2018,8,India,EB2,2009-03-15,2009-05-22
2018,8,India,EB3,2009-01-01,2009-05-01
2018,8,India,EB-Other,2009-01-01,2009-05-01
2018,8,India,EB4,2016-02-08,2018-08-01
2018,8,India,EB-Religious,2016-02-08,2018-08-01
2018,8,India,EB5-Non-Regional-Center,2018-08-01,2018-08-01
2018,8,India,EB5-Regional-Center,2018-08-01,2018-08-01
2018,8,Mexico,F1,1997-08-01,1998-09-01
2018,8,Mexico,F2A,2016-07-01,2017-12-01
2018,8,Mexico,F2B,1997-04-01,1997-06-08
2018,8,Mexico,F3,1995-12-01,1998-10-08
2018,8,Mexico,F4,1998-01-15,1998-06-01
2018,8,Mexico,EB1,2016-05-01,2018-08-01
2018,8,Mexico,EB2,2018-08-01,2018-08-01
2018,8,Mexico,EB3,2018-08-01,2018-08-01
2018,8,Mexico,EB-Other,2018-08-01,2018-08-01
2018,8,Mexico,EB4,2016-02-08,2018-08-01
2018,8,Mexico,EB-Religious,2016-02-08,2018-08-01
2018,8,Mexico,EB5-Non-Regional-Center,2018-08-01,2018-08-01
2018,8,Mexico,EB5-Regional-Center,2018-08-01,2018-08-01
2018,8,Philippines,F1,2006-08-01,2008-02-15
2018,8,Philippines,F2A,2016-07-22,2017-12-01
2018,8,Philippines,F2B,2007-02-15,2007-12-15
2018,8,Philippines,F3,1995-05-01,1995-08-01
2018,8,Philippines,F4,1995-04-22,1995-12-01
2018,8,Philippines,EB1,2016-05-01,2018-08-01
2018,8,Philippines,EB2,2018-08-01,2018-08-01
2018,8,Philippines,EB3,2017-06-01,2017-07-01
2018,8,Philippines,EB-Other,2017-06-01,2017-07-01
2018,8,Philippines,EB4,2018-08-01,2018-08-01
2018,8,Philippines,EB-Religious,2018-08-01,2018-08-01
2018,8,Philippines,EB5-Non-Regional-Center,2018-08-01,2018-08-01
2018,8,Philippines,EB5-Regional-Center,2018-08-01,2018-08-01
2018,8,El Salvador/Guatemala/Honduras,EB1,2016-05-01,2018-08-01
2018,8,El Salvador/Guatemala/Honduras,EB2,2018-08-01,2018-08-01
2018,8,El Salvador/Guatemala/Honduras,EB3,2018-08-01,2018-08-01
2018,8,El Salvador/Guatemala/Honduras,EB-Other,2018-08-01,2018-08-01
2018,8,El Salvador/Guatemala/Honduras,EB4,2016-02-08,2016-05-01
2018,8,El Salvador/Guatemala/Honduras,EB-Religious,2016-02-08,2016-05-01
2018,8,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2018-08-01,2018-08-01
2018,8,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2018-08-01,2018-08-01
2018,8,Vietnam,EB1,2016-05-01,
2018,8,Vietnam,EB2,2018-08-01,
2018,8,Vietnam,EB3,2018-08-01,
2018,8,Vietnam,EB-Other,2018-08-01,
2018,8,Vietnam,EB4,2018-08-01,
2018,8,Vietnam,EB-Religious,2018-08-01,
2018,8,Vietnam,EB5-Non-Regional-Center,2014-08-01,
2018,8,Vietnam,EB5-Regional-Center,2014-08-01,
