year,month,country,category,final_action_date,filing_date
2010,3,Rest-of-World,F1,,2004-06-22
2010,3,Rest-of-World,F2A,,2006-04-01
2010,3,Rest-of-World,F2B,,2002-02-01
2010,3,Rest-of-World,F3,,2001-05-22
2010,3,Rest-of-World,F4,,2000-01-15
2010,3,Rest-of-World,EB1,,2010-03-01
2010,3,Rest-of-World,EB2,,2010-03-01
2010,3,Rest-of-World,EB3,,2002-12-15
2010,3,Rest-of-World,EB-Other,,2001-06-01
2010,3,Rest-of-World,EB4,,2010-03-01
2010,3,Rest-of-World,EB-Religious,,2010-03-01
2010,3,Rest-of-World,EB5,,2010-03-01
2010,3,Rest-of-World,EB5-Targeted-Employment,,2010-03-01
2010,3,Rest-of-World,EB5-Pilot-Programs,,2010-03-01
2010,3,China,F1,,2004-06-22
2010,3,China,F2A,,2006-04-01
2010,3,China,F2B,,2002-02-01
2010,3,China,F3,,2001-05-22
2010,3,China,F4,,2000-01-15
2010,3,China,EB1,,2010-03-01
2010,3,China,EB2,,2005-07-08
2010,3,China,EB3,,2002-12-15
2010,3,China,EB-Other,,2001-06-01
2010,3,China,EB4,,2010-03-01
2010,3,China,EB-Religious,,2010-03-01
2010,3,China,EB5,,2010-03-01
2010,3,China,EB5-Targeted-Employment,,2010-03-01
2010,3,China,EB5-Pilot-Programs,,2010-03-01
2010,3,India,F1,,2004-06-22
2010,3,India,F2A,,2006-04-01
2010,3,India,F2B,,2002-02-01
2010,3,India,F3,,2001-05-22
2010,3,India,F4,,2000-01-15
2010,3,India,EB1,,2010-03-01
2010,3,India,EB2,,2005-02-01
2010,3,India,EB3,,2001-07-01
2010,3,India,EB-Other,,2001-06-01
2010,3,India,EB4,,2010-03-01
2010,3,India,EB-Religious,,2010-03-01
2010,3,India,EB5,,2010-03-01
2010,3,India,EB5-Targeted-Employment,,2010-03-01
2010,3,India,EB5-Pilot-Programs,,2010-03-01
2010,3,Mexico,F1,,1992-10-01
2010,3,Mexico,F2A,,2004-07-01
2010,3,Mexico,F2B,,1992-06-15
2010,3,Mexico,F3,,1992-10-08
2010,3,Mexico,F4,,1995-12-08
2010,3,Mexico,EB1,,2010-03-01
2010,3,Mexico,EB2,,2010-03-01
2010,3,Mexico,EB3,,2002-07-01
2010,3,Mexico,EB-Other,,2001-06-01
2010,3,Mexico,EB4,,2010-03-01
2010,3,Mexico,EB-Religious,,2010-03-01
2010,3,Mexico,EB5,,2010-03-01
2010,3,Mexico,EB5-Targeted-Employment,,2010-03-01
2010,3,Mexico,EB5-Pilot-Programs,,2010-03-01
2010,3,Philippines,F1,,1994-03-01
2010,3,Philippines,F2A,,2006-04-01
2010,3,Philippines,F2B,,1998-08-22
2010,3,Philippines,F3,,1992-03-01
2010,3,Philippines,F4,,1987-09-01
2010,3,Philippines,EB1,,2010-03-01
2010,3,Philippines,EB2,,2010-03-01
2010,3,Philippines,EB3,,2002-12-15
2010,3,Philippines,EB-Other,,2001-06-01
2010,3,Philippines,EB4,,2010-03-01
2010,3,Philippines,EB-Religious,,2010-03-01
2010,3,Philippines,EB5,,2010-03-01
2010,3,Philippines,EB5-Targeted-Employment,,2010-03-01
2010,3,Philippines,EB5-Pilot-Programs,,2010-03-01
