year,month,country,category,final_action_date,filing_date
2006,3,Rest-of-World,F1,,2001-04-22
2006,3,Rest-of-World,F2A,,2002-02-22
2006,3,Rest-of-World,F2B,,1996-07-08
2006,3,Rest-of-World,F3,,1998-07-22
2006,3,Rest-of-World,F4,,1994-10-01
2006,3,Rest-of-World,EB1,,2006-03-01
2006,3,Rest-of-World,EB2,,2006-03-01
2006,3,Rest-of-World,EB3,,2001-05-01
2006,3,Rest-of-World,EB-Schedule-A,,2006-03-01
2006,3,Rest-of-World,EB-Other,,2001-10-01
2006,3,Rest-of-World,EB4,,2006-03-01
2006,3,Rest-of-World,EB-Religious,,2006-03-01
2006,3,Rest-of-World,EB5,,2006-03-01
2006,3,Rest-of-World,EB5-Targeted-Employment,,2006-03-01
2006,3,China,F1,,2001-04-22
2006,3,China,F2A,,2002-02-22
2006,3,China,F2B,,1996-07-08
2006,3,China,F3,,1998-07-22
2006,3,China,F4,,1994-10-01
2006,3,China,EB1,,2003-07-01
2006,3,China,EB2,,2002-07-01
2006,3,China,EB3,,2001-05-01
2006,3,China,EB-Schedule-A,,2006-03-01
2006,3,China,EB-Other,,2001-10-01
2006,3,China,EB4,,2006-03-01
2006,3,China,EB-Religious,,2006-03-01
2006,3,China,EB5,,2006-03-01
2006,3,China,EB5-Targeted-Employment,,2006-03-01
2006,3,India,F1,,2001-04-22
2006,3,India,F2A,,2002-02-22
2006,3,India,F2B,,1996-07-08
2006,3,India,F3,,1998-07-22
2006,3,India,F4,,1994-03-22
2006,3,India,EB1,,2004-07-01
2006,3,India,EB2,,2002-01-01
2006,3,India,EB3,,2001-01-01
2006,3,India,EB-Schedule-A,,2006-03-01
2006,3,India,EB-Other,,2001-10-01
2006,3,India,EB4,,2006-03-01
2006,3,India,EB-Religious,,2006-03-01
2006,3,India,EB5,,2006-03-01
2006,3,India,EB5-Targeted-Employment,,2006-03-01
2006,3,Mexico,F1,,1994-08-08
2006,3,Mexico,F2A,,1999-05-15
2006,3,Mexico,F2B,,1992-02-15
2006,3,Mexico,F3,,1995-01-01
2006,3,Mexico,F4,,1993-05-22
2006,3,Mexico,EB1,,2006-03-01
2006,3,Mexico,EB2,,2006-03-01
2006,3,Mexico,EB3,,2001-03-22
2006,3,Mexico,EB-Schedule-A,,2006-03-01
2006,3,Mexico,EB-Other,,2001-10-01
2006,3,Mexico,EB4,,2006-03-01
2006,3,Mexico,EB-Religious,,2006-03-01
2006,3,Mexico,EB5,,2006-03-01
2006,3,Mexico,EB5-Targeted-Employment,,2006-03-01
2006,3,Philippines,F1,,1991-08-22
2006,3,Philippines,F2A,,2002-02-22
2006,3,Philippines,F2B,,1996-07-08
2006,3,Philippines,F3,,1991-02-08
2006,3,Philippines,F4,,1983-10-01
2006,3,Philippines,EB1,,2006-03-01
2006,3,Philippines,EB2,,2006-03-01
2006,3,Philippines,EB3,,2001-05-01
2006,3,Philippines,EB-Schedule-A,,2006-03-01
2006,3,Philippines,EB-Other,,2001-10-01
2006,3,Philippines,EB4,,2006-03-01
2006,3,Philippines,EB-Religious,,2006-03-01
2006,3,Philippines,EB5,,2006-03-01
2006,3,Philippines,EB5-Targeted-Employment,,2006-03-01
